"a_sat","a_frust","b_sat","b_frust","c_sat","c_frust"
4.12280512218375,4.01505004599275,6.06987969077842,3.11901209085105,3.09036299743729,6.15484547621035
5.30466328136518,4.41355354336324,8.23795599118294,3.58996067109881,7.03571927942617,5.4139165369654
5.96024344683085,3.4496078177073,6.38823222427798,7.26957613122712,3.35748534129386,6.4757625883999
4.93161056450595,5.22019484738909,4.37001558137474,4.67561718243422,5.69541927847846,5.55718433688967
7.30223498377819,4.8998988013924,9.09621283281449,4.36601083513045,4.62544786981379,7.13601656460581
5.96911391274157,3.38524012111631,6.06822308199943,3.5734335527893,7.01537026211537,2.56183895614204
5.16142027536,9.38383970098922,5.79195631725772,8.39305258966366,3.79937741840407,8.55147751931312
3.25986334793292,4.34574775618178,1.54932465079833,7.25792518212667,7.60992179154105,0.873051455612959
3.18648714266539,6.85580219864822,7.56592168603725,2.58106334793074,3.21797735832903,5.53527405183644
3.98013432009636,6.6443466295711,5.72875673735092,5.3620918794386,3.62606166500795,8.58627268284334
6.49970311764767,6.87349894117509,5.23065260314762,5.74725012067417,0.597345704712565,9.81370502643378
5.83737378530902,3.76592668021171,0,8.38617799598847,4.03211897926044,3.37761238257562
5.0476724173991,1.55510394326143,5.32772077881491,3.91606768763746,5.40361377597889,4.87057782825959
1.62947279961022,4.99693185542366,1.6511474549549,5.49866054550323,4.88589320917394,1.80403716641411
3.4236780494161,4.94411055384482,2.79743868828623,9.38149197785969,6.16076037800513,5.20953246291904
4.12325963980512,3.1208268141324,5.60464399941607,3.41591686464564,3.77087872061814,5.72960540123351
3.12600623430325,9.68362816491772,4.84909649522448,4.59362636052641,2.91467756169409,8.44699332629744
8.01877366935123,4.26248404708174,6.18200841081666,4.00062521867049,7.22900207210177,2.96601542898788
4.30586660777538,6.3993654499051,2.45432578285671,4.76387256954895,5.13008188638441,5.28037777610852
6.40010913526766,7.70080823754503,9.94735007013088,3.82214052686318,2.11871315467067,5.41487858352254
4.66461271458331,4.85727673576742,5.1694892200935,9.84239893763034,7.42057971080589,1.63640441384904
4.23821529063682,8.78975707806553,7.5005662726931,4.21005068304644,6.66523069968019,5.11809376268758
10,2.04702238274513,7.7642152887307,2.44532806550137,6.19648670309119,3.30995588385688
3.88857873309075,9.02246175579428,3.4210783743934,5.72967872824914,5.90484390970764,6.00843037565446
8.33823577826779,1.95738787965736,7.50481654066787,4.81880711549579,7.48870309496886,5.36523294329282
2.24946761618362,4.1506773646104,6.85192749316023,4.15758160761415,3.61219502703068,4.47284413005164
1.39499749138563,4.65893623057435,1.71014663628795,8.59211526860555,5.56327510062472,3.28763864614909
4.53723148872413,7.53289933419654,6.94698628377109,3.79945014895151,4.74450568378067,5.54916833602733
2.39560553134542,1.76613023208561,7.9136301871955,2.57047103051992,3.45471909382313,2.92260151457385
5.39901359476971,4.39349540153455,2.50105088601508,9.46995003793222,4.4756740889863,2.47212959489225
1.53570177268295,7.94834048619839,2.32927140392393,7.78505273361275,8.54299774317224,3.47022329520667
3.48240739055476,7.50299558917559,7.18064479294346,4.4145813359954,6.57853997950742,3.69619988550935
7.0027992095456,2.41580340635174,7.35212699836493,6.35538287439992,8.13291663682726,3.92777239733637
3.79715723759953,1.97593856249764,1.79598097687662,5.38891903399105,4.30531922561023,3.48821427137257
2.25298412432121,10,2.53402060566224,7.98904307519354,5.42363577247548,4.3699609310803
0.676244869789586,4.38894040568832,0,6.29600981846241,3.5315951901071,6.08143264089803
5.06129409230476,9.92083760144195,6.45347049247521,5.09945590356631,5.68232185791966,9.09939027068444
2.95424065075677,7.06548442049129,0.382369908848356,4.11360253801601,6.80880770435086,3.79302393057693
7.52759115465175,6.46160746840987,6.23568410052756,4.77059377838574,5.56612509378716,8.02342940446154
6.36771580675367,4.23305594464563,5.84730502496375,1.91610107489893,3.89220197120344,3.88089929529894
7.14151750671642,5.34525658887938,3.76376201882343,9.25286560974553,5.44531395673415,5.51834102344074
3.91429202822537,6.89958612999308,0.256705154223126,6.41263108724156,3.78467971288536,5.25558611268907
7.23670867967483,0.498565249532789,7.07161557729631,2.83380568980945,2.44732222238399,8.1082404771425
6.98492249538904,4.60479081272766,5.22216623062746,4.91948997964365,5.92793405024669,5.80520283975528
10,6.02263508928263,4.64726598064021,6.76625776325589,10,2.13384123335215
3.06660651545581,7.93251401725915,0.380228344985135,8.86324086467518,2.91630851102294,5.56038793033025
2.46870334891775,3.98790759774944,5.64381626415233,4.42793084760597,2.48571833912816,1.90405351405013
10,1.30616854981001,3.40152277052616,1.39442295600463,3.54416611017167,2.01537762731405
7.69270774458577,5.34513794242528,5.91545685352947,4.75310679855542,5.53980202419975,2.07264684080611
5.43198290526463,7.72549419918064,2.78509300489673,5.77578590287713,3.58219887140599,6.19147902581259
4.59167763621642,3.35210638308145,6.06637423149625,1.65163412042927,6.00857312278542,4.82032923186654
2.82620165007288,7.08350868746427,3.93937588912074,8.09405569016203,5.30076818777756,4.98448798801684
1.99767991416235,7.81186716893922,3.63804559476263,3.67540599171998,6.01153443118383,4.41009450661699
7.1991654744723,3.63872373179527,6.00822934941734,0.838538754060298,5.10059089155425,2.75907923872574
8.65517885414079,6.83613639483095,6.41772960670031,8.72004186403563,6.06738461115199,7.76635957912114
7.52730927837249,4.20546693707853,5.95305964868171,3.43595631268428,5.45211681560004,3.41455127670802
5.06518723023961,7.20348435834607,6.69758184579337,8.27088760952041,6.51133352300016,5.13691046483271
4.16799795596386,9.71445479949536,8.31175078515552,10,3.14970416879637,10
4.55328687622059,3.8396902295952,0.276380068150576,8.44480962718901,3.79938583727701,4.45753215659277
1.44926953197774,7.01369743315964,5.73886339634726,5.17709748152871,1.24006628985725,7.05034411774235
0.525411146733659,7.40960158638141,6.47811722663805,4.02661295500179,4.97904127191468,5.26361034971144
7.6353320614406,5.36088687303827,4.14305619178504,6.74894633261304,5.55486744761445,8.08097046090506
6.24881075438114,5.00626468225446,2.64952301766439,5.32384273340133,4.76175192460482,4.75337816267961
5.79044525818966,2.52330539405453,4.96615122842498,8.24168439169856,4.95859086849405,7.13354107248446
5.23310778044572,4.51716699136642,9.09996004929778,2.84484677863863,10,0
4.56950969480499,7.13698540850936,2.76445083626797,8.59715455774989,2.85629959617016,7.58947354136386
2.52664992163025,6.15839372199713,4.60154435065621,6.12616668776187,4.47257349461866,3.35343606607357
9.74876804050522,6.34693835144714,5.21195382686608,7.16744303041991,10,7.54064893059536
6.69330452313949,1.17846504201539,5.55769228737462,0.555909415745199,6.42313284488972,1.66505275242489
5.71856464502066,4.52465611228927,4.72486278576925,4.75034783383405,3.96637377439008,4.44033604471214
9.41520261504517,1.07286412161382,5.90448641781303,6.14782660282914,7.94640553930772,3.87004242542173
0.884636718399182,9.91639468671168,4.34335679750419,8.57387331981089,3.88611874490082,6.14974100664077
5.55791665750011,2.33677283411122,7.26842048325911,3.38698425452951,5.84496785391293,0
5.18618255174517,7.1641380064187,3.16055455065077,6.33297975229149,3.24423609449289,4.72181313179245
5.0810546826863,3.1155066538835,1.73786301470055,3.85304264478802,2.33251481398146,5.25290812921164
4.24680230193259,7.34051493147961,3.74361489229913,5.50319589857151,3.83934397096684,9.47524371788404
2.47658840015352,4.8578585338446,4.11007889734052,3.11387525061427,6.09885633211174,3.52096824029539
9.05079314675831,0.0054295182185049,6.76769059386125,3.38630298864524,4.5001168732374,0.268772656677429
7.27290850440174,0,10,0,6.79013889779231,2.73390853300338
1.76716126350164,6.91118049556519,2.92577728897765,7.67488491065296,2.33316656978478,2.96561575726263
6.08144488471571,5.35558191285259,5.2064543658553,3.72442667417319,6.56132420079446,3.98596141227163
6.31057760440883,1.66990018745107,7.70610566901689,0.992505649087801,4.69525760724742,3.21765393022962
0.734465724546596,6.82297010452788,6.12380028354755,4.2641640379216,5.13581693453209,2.92024328169562
5.29624247135046,1.76729233771464,2.05872164143585,6.21909509681993,2.48725235315111,4.31083161912702
1.90918403570616,4.73058273338072,0,4.97541353504473,5.9580848387609,0.708912433739854
7.96143261436854,7.30966874263195,4.8188487188276,3.78100801059621,8.53452187488955,3.97928445373919
10,2.45948292118596,5.13459076850362,2.57018861196862,7.65723248354235,7.51741062355395
8.39511172581405,4.47670516956515,5.9204967436093,7.69385710690239,9.31119529578785,4.17277440759444
3.82869333538058,5.2032401581727,6.52366003038845,4.58557386957263,5.95737279980084,3.45404795378464
5.63642446730955,4.42805193469868,4.42016651574727,5.81078221635273,3.93325386536733,6.67359373827814
5.33334068173087,4.58198790928901,8.69610427448326,5.21707546761945,4.17031813135958,3.80587503181324
5.82303602319489,3.47340960568341,3.69892508082015,6.05667300074566,1.66042700167736,7.21849574814621
5.73348139903356,5.05622998728806,5.09021952349575,4.54768312416178,3.59937911837376,7.580796905003
5.71108187139642,1.75448149712103,8.75592830289101,5.81784709750472,8.84337387123119,4.91458494434726
7.1026130500997,5.00797967178653,6.44604005993279,7.0257706740088,7.38329497861942,4.24899730619879
6.53721636245226,6.94334382336427,6.85994122081431,2.962161633146,5.09906848111531,6.22848719312855
3.70670573481802,3.62888383920371,5.25032125794097,4.33989958112645,2.84546357238152,6.62878289266001
6.70267924848042,2.59120224760122,5.8428628719129,7.31265311452818,9.68371361260106,2.86675135849962
3.80671042060602,4.03380296809202,9.33732370602996,2.41750576386369,7.44734070979628,1.44973302403899
5.03077937931907,3.55671771001395,0,8.59716233863159,4.07089054137362,4.85744178976649
5.34982372842055,5.24634582633848,2.58781083296548,3.1850556620502,4.36486347179042,3.51258055415365
5.19190756433782,2.97292987783847,5.73029028098765,7.12750780426763,4.15774290208833,4.60487914904913
3.82583927095526,5.28840234484601,4.56679414215856,6.57622778722175,4.92511626594206,6.8700369854242
4.16054970250556,9.60224664079256,5.53466300127213,4.77754374827201,3.1408011160362,7.97153310812006
7.86727182568924,5.92194902645759,3.82325012834417,6.76433939517703,6.65225247976636,5.23776235060897
6.02014790725867,2.52127643752185,3.73339607400543,3.3466049510107,4.65605704336758,2.5477240466015
6.65915279083187,4.70007042954685,9.59206322162549,0,4.29349052018197,5.22092505464438
2.64760680830161,6.58283399363824,0,10,3.47168840105096,6.47862583577809
6.82319304783811,7.76684004299532,4.44273913005476,8.08101465301254,3.78895231958141,5.69554814652522
4.01343062511954,3.33597032238761,5.21814866181589,7.44517774129799,2.07523266600121,3.86815342472369
0.871877782776113,7.33452899319606,0.706056834491358,6.48716695306668,2.03732757226227,5.92140490659841
3.09881563846757,5.71780166068126,3.4139028548512,7.14976206920612,5.90988648096457,6.47176722028314
3.71060613778783,6.12823885057156,2.82739758360122,6.88616013842733,2.97602137986637,4.06913518711186
3.97582194928384,5.24033120353612,6.52106152784782,5.04753284052571,3.05524563416947,10
0.466452349350522,8.13930575609344,0,8.05382620913895,2.02835710916233,6.94649359394507
5.00550804381713,5.83613113222874,6.06050556028971,4.13677662051949,6.19247062375098,5.11577146128779
5.45476272608239,7.45800491317982,5.52196817110041,5.91181898338269,3.58348288510861,7.16774314208832
7.34180722074388,4.57340460502473,5.37311066575404,0,7.32896223604844,1.73455081169479
5.6872805881844,7.15026996864264,6.73184335270392,2.20625557842677,7.14346067782767,2.45984550019681
1.64190004710423,7.12451967171675,2.24478797598105,7.29380368388188,2.85309248397717,6.29392509236056
3.79808489425207,4.17467637123455,3.50903846309423,6.00942868569224,5.83587804201003,2.01280264108177
0,4.33246479165737,1.01065569146405,4.56046240033995,5.18502024377154,2.78851449502474
4.53076480056071,4.31886518846168,3.9016056995083,4.09646525071984,9.0982608458953,0.350450532295367
5.27777938720735,4.15734879995809,4.45896223388416,3.50737839634486,6.08291438024065,7.54526518860978
3.90138160050599,4.09634122190439,4.45075395291587,7.21120357280191,4.7352381489591,7.02843410864269
4.96053143538693,2.37719375676238,4.89731672008635,4.72147018443165,4.29556022050179,3.1395053863933
4.25327633192042,4.86044125210309,4.1014847711424,6.5099844422843,8.43100998195837,3.52646204907377
2.26822353741269,3.53282573096424,1.6719822047741,4.83815236918054,3.75459968568697,1.28557509555287
10,4.64359195161534,5.49045951599735,0.936918930599678,10,1.58026054485564
3.3833923039603,5.05184454482794,3.83012537996543,7.52392800132338,3.65727581649223,3.46507644346659
4.13377355262352,5.7088847116027,4.42951700900765,4.61470675316473,3.29383047408168,6.21286247925212
5.4029948666121,7.20788154724757,2.27818674825708,6.59457554524995,0.659381836473478,9.48214171010488
5.41880705884609,2.50924729068603,4.83029649027959,3.37387176191231,0.866980499489564,6.26760385933428
3.74495711096735,6.73685419328625,9.87783642207648,4.0961248592597,9.94243808883919,3.71703521885664
2.10252550443613,8.89261471431747,3.36965079080957,9.83820289315187,1.23547143167332,7.78707284279242
2.1074723198053,5.75855206335542,7.17521945704851,4.698742416455,5.23116229864584,6.4666690258858
2.66215096048568,10,4.47364693441373,4.20181653822393,3.57192098341727,7.624590143147
8.58601940305701,5.66162999232289,6.45165650765491,4.77678249989205,10,0.871667743406319
6.90151522781446,5.5387654481692,8.79149070670577,1.40035478997328,6.36226538435574,2.19964854745664
6.71550756518545,7.1368334089103,9.42491523905817,4.27695999297257,6.55373813643661,7.74449367295784
4.86233847789098,3.38615524465906,8.69313608842259,1.83372720305413,5.7827584848034,0.768621578868516
5.54042947529766,8.05641675579179,4.22695696323363,8.34237163209373,6.67083481328128,7.70643344832548
3.00740680307413,1.77825590294406,7.52301748024848,0,2.40712842920299,4.35016967834306
3.97511852634063,4.24283043159626,1.81651310018626,10,8.10271651725428,3.25814554873348
4.88288163764029,4.06566714049318,7.1900602840548,6.81528596521244,3.7020169790128,2.04182019422411
2.55439996959675,3.46102364226347,3.77093372789541,4.99093667743993,4.61919255521904,5.5191620746759
5.96631969552941,4.30501494783496,5.08655137823369,6.5991443196981,3.11595072296796,6.04182415065992
4.41276665467409,6.65656651192892,8.57313741865446,4.13785328965839,6.23133991911802,3.13201872210643
3.36573807291448,6.64297904110252,2.52796390958847,7.36305382417883,0.751434207429284,5.42817569735529
6.57216556349891,6.08200085078538,3.42535015492694,6.19086731750999,5.42605168123178,5.31213174753787
4.49683386924532,6.00032502015764,8.3081336875593,3.37405165809205,3.6613720376461,5.6866641204684
4.57076338496689,5.22731183381755,5.15104319940971,7.36601045148044,4.28756780916495,5.2305612711035
3.46240123444986,5.16504021875627,7.39540120201844,6.28740872255901,2.58648220142404,1.38483309030032
2.24277975656388,4.34314689146739,3.12313203319742,6.74585144717431,6.00163870429499,3.26129089425533
6.23815744562501,0.668911149097321,5.7325653055707,3.90029293943879,9.13995732688741,0.918784823513173
10,3.69475751677605,4.5030819416849,3.68925318070983,4.71236235604898,5.36902747018411
10,0,9.91167146470905,2.15024414361702,8.27408744806576,4.3121495089325
2.58329298470436,4.87463854813567,4.41077262862887,6.08889750225962,2.28766724058688,6.22586619321215
8.72682522674428,3.49412693022182,6.75020508697826,7.32792554246219,9.0496966106106,5.27083842845034
8.37066967569842,0,5.22935673084548,1.79544813489571,8.61906436705077,0.641041875628986
6.69172070746083,2.21675849418221,4.62829405542006,4.22990029583637,3.02512807552229,5.36183049522791
5.86157145998668,5.16825273929448,0,8.41501393596883,5.1145281755407,7.39274270840826
5.45518667049133,3.31123382636824,2.40196242702614,7.76519146809236,1.44104040920937,8.07092371561117
2.01810544571644,8.28472554630115,5.30005358136722,5.72828906378472,9.01395367391025,2.16276736492875
3.5232727424016,2.61187102030917,10,2.71070484419202,7.61300584378984,4.93254965595883
7.89718066275324,5.23708753348934,7.01848117334548,4.52235134888071,6.74707695280711,4.47980982630876
5.62753175698618,7.06498620743556,2.13722618038542,10,0,10
2.97616681686151,3.33779621952616,1.93166643709636,7.34395402751214,3.28717547686396,4.41611674078871
2.31369533324637,4.99343870401893,4.56215537502778,3.50044243497561,6.03122499029993,4.54692668305333
1.84112471649836,8.03675957323843,0.753080592778595,6.42352945832358,4.87114496563286,6.74823127386869
6.66774248174302,4.85800632082771,6.26701329320561,4.89030982286568,7.82921351318633,4.03700438501504
0,8.81577016711645,0.936642497326162,10,1.3680746927438,4.18305177245407
4.87091231199246,1.29289337499545,6.44292784248264,3.79442793042604,1.20787112160207,6.72302579743299
5.04127854764281,5.92102452910282,7.28136798344423,3.89527826298202,1.2064226208609,7.86284713540164
5.95144716452289,6.62765781343857,4.93359791184068,7.70730311297903,5.34772107019769,6.26510481560817
3.74690791621541,4.99222090485805,6.26009655636104,6.96139969111436,4.93213348281824,5.6331791227433
7.12800706370711,4.39481548319754,8.58970410762103,7.3514380013967,6.19695232482485,6.83253214444194
0.10663643488504,4.20537368541945,6.18933578974309,1.50132364837774,2.39910235009789,0.0452744883685829
6.92112503894586,3.38040126968063,6.31388119098578,5.70202145252784,0.640411261034243,7.39534576067716
3.88374556230598,4.80171340775505,0.610720353704853,10,3.23498987216877,8.86572401250368
0,7.00304915206651,2.72989900979635,9.30055174763202,4.78712143917014,4.11644898285462
2.49591635051782,5.89751425411516,0.463424076920505,10,6.39383071956144,4.84950975696908
8.9963684767907,2.76436173472997,4.64329383558982,2.30178736003645,4.79396183589179,6.19361075986566
5.02431418075431,9.13668366813934,6.07018464334474,3.81583046643849,5.60021530884182,5.85621058473046
5.48994451603605,4.23834862403931,4.66015246772867,5.94571834427186,7.70230433026963,4.73823725809375
6.04489982711208,5.9214046080456,1.40079814178992,9.81659230123612,3.15943140666294,9.49265452129419
0.577344470556809,4.77947297808326,6.66160376774748,5.71262191412245,2.14154380636396,4.49256281649897
6.11110723355404,5.06846892345131,4.35438313942592,5.55530506458609,6.95725246583971,1.22531343329465
3.70070095132958,3.00913326127314,6.96810504828181,5.1924098761448,2.67952242638422,7.20593943452938
4.34227742456172,6.36819793059267,5.03141129417816,4.60584598347275,5.36671872495286,4.80722733195922
6.12272827518322,4.62750233238759,6.52472469152105,4.0915290904508,2.46721979575368,7.36560683085995
4.88965433540124,3.77854855823577,8.00641679201252,1.23146412373157,6.27782452390626,2.78881326152325
5.30597787120032,6.63145885652684,5.8864287777834,4.27864145077208,1.84921884037698,8.2558767538976
5.23684218450177,3.87265279150442,9.42914381005038,3.77811907993381,3.40276534616295,4.32013820660926
6.48692511864572,1.26000640931823,5.23372323773959,2.74458182288345,2.98527875355402,2.67164531754872
2.28825365669897,8.12342898014344,4.17561131576796,7.24525789362719,4.27024196840638,6.58815318962663
5.27567539670446,2.92572795057849,1.79421680066826,5.49091335967368,4.35045446461025,2.04028532073499
5.54209809196207,5.01454796633869,2.12877345236713,5.97017970429755,6.4928338413059,3.06674370847009
6.1917567680393,3.56747568837434,6.33473420175591,4.24376598538213,8.69471004728296,3.26001953125427
3.99051190042504,0.683301860997019,4.31172774386925,2.42313245529516,7.05059923914926,3.6532190298458
6.16839391631706,4.48793859930274,3.51990495828993,6.4224949313604,5.83093098133046,4.44603476986909
4.33038106840578,6.16870668744922,5.44706292963177,2.62868273750744,4.69716781221216,4.52515792598771
3.09149632338272,5.59385697035699,3.99500494165222,8.6824971820017,5.49453978543689,4.95633639969965
3.56760113138686,4.47072140564098,5.30968202025574,5.89102845021694,2.72329299943306,3.47679858037018
2.25910543555639,8.0196539124163,4.37280678017547,4.59687666432093,4.46188062301853,8.24533226328498
5.56261314535501,9.13802143188058,1.43575729731925,7.20877130419366,6.53904117677625,5.86370135643797
0.59455912080771,7.68595231600014,3.71133096050026,4.96314087790726,3.15205223075777,6.65445507457577
5.79105490208697,3.26835997468655,4.79470865383273,7.29465830362815,10,3.0013112911733
7.87303789941664,0,5.99696719941472,2.62823106124047,3.15713179443544,4.47910309656184
1.54830270614765,5.88598105484106,7.28506131381424,4.3353441754442,3.31788263516188,6.16860824223093
3.26330217652165,8.24862122555809,3.94779705191553,5.35611560036773,4.11706582939721,8.39655598868777
4.47109515765434,4.17819301397517,6.60091661834883,4.20970441871413,3.314164722438,7.09157842580418
10,0.554247544252547,7.32917412027526,1.46517093250592,8.04447984551317,2.27318085887849
8.81511877392607,4.22298121494606,9.66785146442763,0.942382668045167,9.36716474667654,2.88645913255633
0.641940031789199,6.77118244613571,3.2839195992607,6.5077095263112,0.138736793356853,7.6884951182524
6.49726846219039,5.11444938869665,3.78912945266852,8.11571052991816,6.52168395752933,6.53185237430429
5.07190320925147,2.84191301148591,9.95414022349173,1.84148991217901,7.07050658676135,2.88180746947875
3.68403857145962,4.51256414179521,2.02992485953386,6.36185065989344,8.41452403573111,3.22177427154601
5.81618790191868,5.11606604820648,7.09593472913839,3.03969865131531,10,0
0.780856070289784,7.60995862135958,7.27238470972597,1.17034464233561,2.08899640069077,5.13383245581836
3.61493411752023,7.45395987515968,8.49982951371726,4.38124508463766,7.83460024831145,2.0728674375559
3.83149532504475,6.18896818575868,6.03734707934366,4.99454961266473,7.76564860426259,3.99518805909794
7.86963578874716,0,8.4385572634626,0,7.06464299344001,0
7.1975667960288,4.65759281478893,8.90004585608443,5.25061828163433,8.35140081760528,5.30122117871426
0,7.33530913340184,2.19192343142111,5.84326185461272,3.20510943740826,2.11476436186104
6.15413123326602,5.0945144285773,4.91280027611318,7.57294702479513,3.42083582257602,7.53099178131576
6.61216648505937,1.98705586046453,2.08444480915927,8.03587340150479,8.08180748311404,2.80824442261182
2.49192185273156,9.96302315590728,3.06584054650762,7.03091009381013,3.26173305844029,9.78812210918365
6.59531776627868,5.95168551077636,0.122477159276875,7.41489082382687,0.671084226026989,10
5.95485856970717,7.96890366093592,4.72964434870222,9.17701533241397,3.8559831511282,7.78380705579936
4.13339652687243,6.06061898487781,4.95310418022671,6.31747624913804,4.10308191411421,4.1777512592454
6.58293394836586,0,5.59375132176914,0.0648204833026885,0,3.9008979417656
4.76879895305275,7.1513431351772,2.41270304027722,2.41985906819013,5.06467452314601,5.29989792601765
5.70605289916805,5.76542732299569,6.03703853657851,3.16655716487788,3.37434887111393,4.88373811832757
4.23037143634371,6.55481116312044,8.0223875906017,5.48600241294994,5.73854262691735,6.39345996539852
2.35120146513039,6.45811335006302,2.20319111846721,5.03443904497994,3.79255247265082,3.76398562989988
4.67517593317158,4.80263268786719,8.13406940372596,1.8208646001482,7.43734313990872,0.65492979970054
3.73838061292827,2.79011180919782,1.91350544852791,6.25992515831605,2.59663261719105,9.86859605530863
7.48420108481623,6.6554449114775,5.09097321799731,8.25716715689924,6.96819554658737,6.21634869665781
3.73625039060593,3.66536988396,1.74964995621602,3.15109579461176,2.43776447841573,4.91071468205652
8.76005221516392,3.92210137936,3.82919702823394,7.55163201710196,9.85766119867153,5.08440359315587
9.0559175725398,2.17002685367916,8.84259548449665,5.53477485642085,8.96657486599988,3.37968187360946
6.69959237534223,2.00119299554637,5.42924261869193,4.09930082797942,4.62562637814909,5.89795371776214
8.44255921975788,0,9.49209472212512,4.99966486409628,5.99679489275851,6.54821106341344
3.07299297689969,5.28440077934952,7.38404185899668,5.2425546381829,10,2.68955317177267
3.08072979966567,3.0404887320542,5.53596065923367,5.63749206916951,0.609324374259218,7.10601060412419
6.03315677751428,4.83178877680627,2.68797149077554,6.00199584225621,5.61723836427811,2.62157906481005
9.29569084418707,0,1.93876728979603,6.61009338660122,6.47645818073578,0.0270775475585509
2.7573543575363,10,5.48080233793937,7.14843602927327,3.89353340630179,6.67181393920649
9.82908152894594,4.66505123080527,6.12825491858275,4.23438751282896,3.5983378351995,7.56340461434397
6.86155999450244,5.05022490463604,7.28764094670063,7.42213251784792,4.06792066752505,7.1269188002339
7.8486606679417,1.34163026626279,6.55032485055943,5.03690116374004,4.8448626682495,4.59823695043352
7.99265121241901,3.22436730414271,2.49175177415507,5.18550025097278,7.55717364216989,2.19071538781991
5.59952043257029,1.73370558512031,3.22759908566779,6.44901043089623,3.80657986850418,1.84791836966938
2.33355941754942,4.15243684862962,7.73234510591621,1.3244820956242,10,0.361057616172592
2.00387659744467,6.95663529948553,0,4.73244189480897,3.40706838136381,7.7414765334106
4.10326153944605,2.21707434084314,3.42419933002187,5.17899890267369,9.33421317059589,0.5005178427728
1.0016589358558,9.08691288631341,3.03743232535143,6.04386044717362,4.10867455674382,7.99565951357305
4.07304145707041,5.02729596309689,6.10912044687517,2.20204231259114,5.47790303997383,3.00104047885491
5.62637760757066,6.5413554365743,4.88246038070471,4.51736803732426,6.24960854819956,4.6374273761518
5.35292592358249,2.93362852252693,3.77728445618315,0.889872253270398,7.55541881312848,3.63812753920946
7.02783587378396,7.37968222093643,8.56615815137296,2.82480762225147,4.06901186050245,8.68690902972424
5.026843198338,10,6.62609020582148,8.82405980617521,3.41876489598283,10
1.48474301593839,10,3.75277227961706,5.4654464938671,3.53229841807411,10
8.75591119290742,0.6742263942402,6.49633384557332,5.47543703850355,1.69092681103992,6.0621964134307
6.80984060142996,4.61293152213259,8.24996753992692,4.34994537939545,0,7.33857404943351
4.18017784663473,4.75798275959993,1.29499041933055,4.50735654116209,2.55787564044515,4.56052021116748
4.22359101050004,1.60381473413667,5.83905400991994,5.85953762433154,0,5.3858445239733
3.42619719508052,5.34777166039479,2.22353466023577,5.56399458818616,5.11011677491113,6.1929327813652
6.63505762147732,6.92681052421379,5.55653443870088,7.70472193060874,8.10606906199146,6.4745856204225
0.960931669599103,7.61815533194418,4.44785821857072,4.65555754361049,3.94398068500342,6.09362393720903
0,10,6.74148916388222,6.13371253947767,0.561818128262379,7.74915401279236
4.53657155875146,6.2510834547543,3.16117797646345,4.62260878968938,6.2778183833116,5.00574878273597
3.70177750464916,3.8329202881127,8.02705404809452,0.545210812882833,5.7598355605958,3.4328210525574
7.24681725911687,1.5378562675766,7.064688295046,1.09956316918602,9.79809101226471,3.31409551541111
4.44378635097682,5.84125158170715,6.52098891789874,4.17119413381954,2.99312118789717,4.22332525670226
9.27396879853202,6.25602758806353,5.23037513404002,7.4359470915215,5.06528754935396,6.28673453523459
2.13985193517027,4.85001459575334,5.68313737518062,2.40985978009573,8.05624033593186,0
6.76539477397149,3.5395716513241,3.52589971929914,5.41565786437384,5.5822442164862,6.2742656209
3.05000214925984,6.72169362163969,2.2208078854313,7.04126258851479,9.14385629067433,4.17866830685569
0,8.23987624952762,3.43775804775618,7.19011814327838,3.58165761974405,7.59307150019863
0,10,3.43231034943431,3.09252404851648,4.17788121578298,5.23210308609164
6.87186759610138,6.24110493016347,6.99223790115271,7.52538823749237,6.39582975768413,2.29235993227483
3.89006681698726,6.14748082436457,0,6.99091393271387,2.04623109952065,5.42051533165601
9.8803737473762,4.30401778368553,5.69288994382427,4.81440309033829,7.17227327134622,3.29187088064702
3.05592340817274,3.06461705137198,0,6.62015253822972,0.382673330453677,6.20122293097308
3.99270789570247,8.3893738480479,7.32959342791985,4.66530862663568,6.87461897304694,6.63385704059245
5.32854877705357,6.61292282424057,6.48824775769956,3.96913606913101,4.50172480213486,5.78102909474554
3.74109615628824,4.22989225176685,6.34061025680234,5.0849155750505,4.78857874429465,5.76336621487816
1.78488495219753,2.32928752439085,2.91547442046566,2.03448247997849,3.16081817024808,2.69384909929211
7.34097742505853,3.19644255387191,4.30697880299459,3.72258833638977,5.84783162811205,4.8300047374516
4.27292477114875,3.20790522437172,4.48725757267967,6.07853229820665,3.8195681937827,4.69352042570638
3.59811859729093,7.36185441397249,8.68791333646847,6.76182367725763,5.03267024267633,5.43119395533665
2.51375781840732,4.61634854867283,3.78609127916289,5.2325739983998,5.48525620506919,0.54717287707545
3.3293706944495,3.20644848815706,1.7447738253767,7.14916021714322,4.33548228740375,3.3171438228497
7.35894941685297,0.927093770461062,5.96400096472167,4.85782414397499,9.46795087470517,1.99059574210097
0,9.57774808408776,5.15191719533043,4.67074930061905,0,9.66817420026367
7.23052733003165,1.91228806398004,2.34947853908954,3.94753020764139,9.45016235172912,2.97887353265092
4.98847155895726,5.18338386112284,4.75217399599615,5.76746668225651,3.62425670295739,4.90698983296297
2.70876195043025,5.62149942218022,7.54696749549062,0.768042597848617,4.17766316634242,4.41499488256102
4.98309560317143,4.75058649566024,7.18183415251824,1.9836593518263,5.26073212256228,1.51581025183604
